Material,Lay-up,"Vf, %",Resin Type,Resin,0 Deg fabric name,45 Deg fabric name,45 Deg fabric %,90 Deg fabric name,90 Deg fabric %,other %,"Thickness, mm",Cure / Post Cure,Process,Test #,Coupon,"Max. Stress, MPa","Min. Stress, MPa",R-value,"Freq., Hz or mm/s","E, GPa (0.1-0.3%)",Max. % Strain,Cycles,"Moisture Gain, %",Contractor report,Conference Paper
UNI-PPG1250-EP1,[90]6,59.0,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.11,"24h/25 C,8h/70 C",Infusion,,2108-315,,-163.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,[90]6,59.7,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.17,"24h/25 C,8h/70 C",Infusion,,2108-316,,-168.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,[90]6,61.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.3100000000000005,"24h/25 C,8h/70 C",Infusion,,2108-317,,-163.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,[90]6,60.2,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.21,"24h/25 C,8h/70 C",Infusion,,2108-318,,-163.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,[90]6,59.1,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.12,"24h/25 C,8h/70 C",Infusion,,2108-319,,-162.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,[90]6,60.6,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.25,"24h/25 C,8h/70 C",Infusion,,2108-320,,-175.0,,,,,1.0,,,C37
UNI-PPG1250-EP1,(0)2,60.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.61,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Dry-100,972.0,,,,44.800000000000004,2.5,1.0,,,
UNI-PPG1250-EP1,(0)2,60.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.61,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Dry-101,1006.0,,,,43.300000000000004,2.7,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Dry-102,982.0,,,,44.300000000000004,2.7,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Dry-103,1047.0,,,,45.0,2.8000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Dry-104,993.0,,,,43.900000000000006,2.5,1.0,,,
UNI-PPG1250-EP1,(0)2,61.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.59,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Wet-100,795.0,,,,45.5,2.1,1.0,,,
UNI-PPG1250-EP1,(0)2,58.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Wet-101,758.0,,,,43.6,2.1,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Wet-102,764.0,,,,41.900000000000006,2.2,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Wet-103,849.0,,,,43.2,2.1,1.0,,,
UNI-PPG1250-EP1,(0)2,61.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.57,"24h/25 C,12h/70 C",Infusion,,(0)2-20C-Wet-104,825.0,,,,43.2,2.2,1.0,,,
UNI-PPG1250-EP1,(0)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.16,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Dry-110,,-671.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.11,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Dry-111,,-661.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.11,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Dry-112,,-693.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.17,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Dry-113,,-702.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.900000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.12,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Dry-114,,-643.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.14,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Wet-120,,-577.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.16,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Wet-121,,-561.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.16,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Wet-122,,-579.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.09,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Wet-123,,-619.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.23,"24h/25 C,12h/70 C",Infusion,,(0)6-20C-Wet-124,,-748.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.24,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-100,68.1,,,,14.3,2.7,1.0,,,
UNI-PPG1250-EP1,(90)6,56.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.17,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-101,52.5,,,,16.400000000000002,1.1,1.0,,,
UNI-PPG1250-EP1,(90)6,56.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.13,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-102,63.1,,,,15.200000000000001,2.0,1.0,,,
UNI-PPG1250-EP1,(90)6,57.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.080000000000001,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-103,57.3,,,,15.3,0.6000000000000001,1.0,,,
UNI-PPG1250-EP1,(90)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.11,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-104,59.1,,,,15.4,1.6,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-100,58.8,,,,15.4,1.1,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.24,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-101,57.0,,,,13.9,1.5,1.0,,,
UNI-PPG1250-EP1,(90)6,57.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.08,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-102,59.1,,,,14.8,1.4000000000000001,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-103,56.5,,,,14.5,1.5,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-104,58.7,,,,14.100000000000001,1.8,1.0,,,
UNI-PPG1250-EP1,(90)6,57.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.07,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-140,,-124.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.07,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-141,,-178.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.11,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-142,,-173.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-143,,-172.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.21,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Dry-144,,-168.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.07,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-130,,-141.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.19,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-131,,-151.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.19,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-132,,-157.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.11,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-133,,-152.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.09,"24h/25 C,12h/70 C",Infusion,,(90)6-20C-Wet-134,,-145.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)2,62.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.56,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_dry_320,964.0,,,,44.0,2.4000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,58.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_dry_321,940.0,,,,42.7,2.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_dry_322,1009.0,,,,45.6,2.4000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,60.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.61,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_dry_323,972.0,,,,45.0,2.4000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,57.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_dry_324,888.0,,,,43.2,2.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,57.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_wet_350,718.0,,,,42.2,1.8,1.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_wet_351,699.0,,,,41.800000000000004,1.7000000000000002,1.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_wet_352,699.0,,,,43.5,1.8,1.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_wet_353,694.0,,,,42.300000000000004,1.8,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2_40C_wet_354,715.0,,,,41.900000000000006,1.9000000000000001,1.0,,,
UNI-PPG1250-EP1,(0)6,56.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.13,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_dry_310,,-522.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.13,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_dry_311,,-487.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.23,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_dry_312,,-593.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.09,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_dry_313,,-526.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.09,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_dry_314,,-563.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.11,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_wet_400,,-448.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.25,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_wet_401,,-436.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.18,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_wet_402,,-443.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.17,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_wet_403,,-455.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.11,"24h/25 C,12h/70 C",Infusion,,(0)6_40C_wet_404,,-507.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.13,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_330,55.2,,,,12.8,3.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_331,55.0,,,,13.8,1.5,1.0,,,
UNI-PPG1250-EP1,(90)6,55.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.27,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_332,57.6,,,,13.200000000000001,1.6,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_333,56.5,,,,14.0,1.5,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_334,53.8,,,,13.5,1.7000000000000002,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_370,53.7,,,,13.600000000000001,2.6,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_371,53.3,,,,12.600000000000001,2.9000000000000004,1.0,,,
UNI-PPG1250-EP1,(90)6,56.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.19,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_372,62.3,,,,12.9,3.0,1.0,,,
UNI-PPG1250-EP1,(90)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.16,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_373,56.8,,,,12.700000000000001,2.7,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_374,57.9,,,,11.8,2.7,1.0,,,
UNI-PPG1250-EP1,(90)6,56.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.18,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_300,,-149.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.22,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_301,,-145.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_302,,-139.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.08,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_303,,-155.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.04,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_dry_304,,-160.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.23,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_420,,-114.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.22,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_421,,-122.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.23,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_422,,-120.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.08,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_423,,-130.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,54.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.32,"24h/25 C,12h/70 C",Infusion,,(90)6_40C_wet_424,,-113.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_dry_270,1083.0,,,,44.7,2.9000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,55.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_dry_271,995.0,,,,40.6,2.7,1.0,,,
UNI-PPG1250-EP1,(0)2,61.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.57,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_dry_272,1058.0,,,,41.900000000000006,2.8000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,57.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_dry_273,1026.0,,,,45.300000000000004,2.6,1.0,,,
UNI-PPG1250-EP1,(0)2,59.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_dry_274,1083.0,,,,45.400000000000006,2.8000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,58.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_wet_380,873.0,,,,42.1,2.4000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,57.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_wet_381,887.0,,,,40.0,2.5,1.0,,,
UNI-PPG1250-EP1,(0)2,57.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_wet_382,847.0,,,,41.5,2.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_wet_383,867.0,,,,42.7,2.4000000000000004,1.0,,,
UNI-PPG1250-EP1,(0)2,56.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.73,"24h/25 C,12h/70 C",Infusion,,(0)2_0C_wet_384,835.0,,,,42.1,2.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(0)6,57.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.11,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_dry_450,,-757.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.12,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_dry_451,,-786.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.14,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_dry_452,,-691.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,55.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.28,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_dry_453,,-666.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,54.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.33,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_dry_454,,-724.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.14,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_wet_150,,-581.0,,,,,1.0,,,
